Price sequence generation for initial 1:
Position 0: secret=1, price=1
Price from sequence: 1
Changes at this position: [0, 6, -5, -1]
Prices around this position:
Position 324: price 1
Position 325: price 1
Position 326: price 7
Position 327: price 2
Found sequence [0, 6, -5, 4] at position 1943
Price from sequence: 8
Changes at this position: [0, 6, -5, 4]
Prices around this position:
Position 1943: price 3
Position 1944: price 3
Position 1945: price 9
Position 1946: price 4
Found sequence [0, 6, -5, 5] at position 1114
Price from sequence: 8
Changes at this position: [0, 6, -5, 5]
Prices around this position:
Position 1114: price 2
Position 1115: price 2
Position 1116: price 8
Position 1117: price 3
Found sequence [0, 6, -5, 5] at position 1101
Price from sequence: 7
Changes at this position: [0, 6, -5, 5]
Prices around this position:
Position 1101: price 1
Position 1102: price 1
Position 1103: price 7
Position 1104: price 2
Found sequence [0, 6, -5, 8] at position 1635
Price from sequence: 9
Changes at this position: [0, 6, -5, 8]
Prices around this position:
Position 1635: price 0
Position 1636: price 0
Position 1637: price 6
Position 1638: price 1
Found sequence [0, 6, -4, -1] at position 908
Price from sequence: 2
Changes at this position: [0, 6, -4, -1]
Prices around this position:
Position 908: price 1
Position 909: price 1
Position 910: price 7
Position 911: price 3
Found sequence [0, 6, -4, 1] at position 703
Price from sequence: 4
Changes at this position: [0, 6, -4, 1]
Prices around this position:
Position 703: price 1
Position 704: price 1
Position 705: price 7
Position 706: price 3
Found sequence [0, 6, -4, 4] at position 1
Price from sequence: 9
Changes at this position: [0, 6, -4, 4]
Prices around this position:
Position 1: price 3
Position 2: price 3
Position 3: price 9
Position 4: price 5
Found sequence [0, 6, -3, -1] at position 1313
Price from sequence: 5
Changes at this position: [0, 6, -3, -1]
Prices around this position:
Position 1313: price 3
Position 1314: price 3
Position 1315: price 9
Position 1316: price 6
Found sequence [0, 6, -3, -1] at position 376
Price from sequence: 4
Changes at this position: [0, 6, -3, -1]
Prices around this position:
Position 376: price 2
Position 377: price 2
Position 378: price 8
Position 379: price 5
Found sequence [0, 6, -3, -1] at position 1477
Price from sequence: 2
Changes at this position: [0, 6, -3, -1]
Prices around this position:
Position 1477: price 0
Position 1478: price 0
Position 1479: price 6
Position 1480: price 3
Found sequence [0, 6, -3, 0] at position 1891
Price from sequence: 5
Changes at this position: [0, 6, -3, 0]
Prices around this position:
Position 1891: price 2
Position 1892: price 2
Position 1893: price 8
Position 1894: price 5
Found sequence [0, 6, -2, -5] at position 1088
Price from sequence: 0
Changes at this position: [0, 6, -2, -5]
Prices around this position:
Position 1088: price 1
Position 1089: price 1
Position 1090: price 7
Position 1091: price 5
Found sequence [0, 6, -2, -3] at position 98
Price from sequence: 3
Changes at this position: [0, 6, -2, -3]
Prices around this position:
Position 98: price 2
Position 99: price 2
Position 100: price 8
Position 101: price 6
Found sequence [0, 6, -2, 1] at position 1815
Price from sequence: 6
Changes at this position: [0, 6, -2, 1]
Prices around this position:
Position 1815: price 1
Position 1816: price 1
Position 1817: price 7
Position 1818: price 5
Found sequence [0, 6, -1, -8] at position 152
Price from sequence: 0
Changes at this position: [0, 6, -1, -8]
Prices around this position:
Position 152: price 3
Position 153: price 3
Position 154: price 9
Position 155: price 8
Found sequence [0, 6, -1, 0] at position 401
Price from sequence: 5
Changes at this position: [0, 6, -1, 0]
Prices around this position:
Position 401: price 0
Position 402: price 0
Position 403: price 6
Position 404: price 5
Found sequence [0, 6, 0, -6] at position 891
Price from sequence: 0
Changes at this position: [0, 6, 0, -6]
Prices around this position:
Position 891: price 0
Position 892: price 0
Position 893: price 6
Position 894: price 6
Found sequence [0, 6, 3, -9] at position 508
Price from sequence: 0
Changes at this position: [0, 6, 3, -9]
Prices around this position:
Position 508: price 0
Position 509: price 0
Position 510: price 6
Position 511: price 9
Found sequence [0, 6, 3, -6] at position 195
Price from sequence: 3
Changes at this position: [0, 6, 3, -6]
Prices around this position:
Position 195: price 0
Position 196: price 0
Position 197: price 6
Position 198: price 9
Found sequence [0, 7, -8, 3] at position 942
Price from sequence: 3
Changes at this position: [0, 7, -8, 3]
Prices around this position:
Position 942: price 1
Position 943: price 1
Position 944: price 8
Position 945: price 0
Found sequence [0, 7, -8, 6] at position 1878
Price from sequence: 7
Changes at this position: [0, 7, -8, 6]
Prices around this position:
Position 1878: price 2
Position 1879: price 2
Position 1880: price 9
Position 1881: price 1
Found sequence [0, 7, -7, 5] at position 456
Price from sequence: 7
Changes at this position: [0, 7, -7, 5]
Prices around this position:
Position 456: price 2
Position 457: price 2
Position 458: price 9
Position 459: price 2
Found sequence [0, 7, -6, 4] at position 1803
Price from sequence: 7
Changes at this position: [0, 7, -6, 4]
Prices around this position:
Position 1803: price 2
Position 1804: price 2
Position 1805: price 9
Position 1806: price 3
Found sequence [0, 7, -6, 5] at position 1780
Price from sequence: 8
Changes at this position: [0, 7, -6, 5]
Prices around this position:
Position 1780: price 2
Position 1781: price 2
Position 1782: price 9
Position 1783: price 3
Found sequence [0, 7, -6, 7] at position 1949
Price from sequence: 8
Changes at this position: [0, 7, -6, 7]
Prices around this position:
Position 1949: price 0
Position 1950: price 0
Position 1951: price 7
Position 1952: price 1
Found sequence [0, 7, -5, 3] at position 407
Price from sequence: 7
Changes at this position: [0, 7, -5, 3]
Prices around this position:
Position 407: price 2
Position 408: price 2
Position 409: price 9
Position 410: price 4
Found sequence [0, 7, -4, -4] at position 1475
Price from sequence: 1
Changes at this position: [0, 7, -4, -4]
Prices around this position:
Position 1475: price 2
Position 1476: price 2
Position 1477: price 9
Position 1478: price 5
Found sequence [0, 7, -4, -3] at position 902
Price from sequence: 1
Changes at this position: [0, 7, -4, -3]
Prices around this position:
Position 902: price 1
Position 903: price 1
Position 904: price 8
Position 905: price 4
Found sequence [0, 7, -4, 5] at position 778
Price from sequence: 9
Changes at this position: [0, 7, -4, 5]
Prices around this position:
Position 778: price 1
Position 779: price 1
Position 780: price 8
Position 781: price 4
Found sequence [0, 7, -3, -3] at position 59
Price from sequence: 1
Changes at this position: [0, 7, -3, -3]
Prices around this position:
Position 59: price 0
Position 60: price 0
Position 61: price 7
Position 62: price 4
Found sequence [0, 7, -3, -3] at position 158
Price from sequence: 1
Changes at this position: [0, 7, -3, -3]
Prices around this position:
Position 158: price 0
Position 159: price 0
Position 160: price 7
Position 161: price 4
Found sequence [0, 7, -3, -2] at position 1511
Price from sequence: 2
Changes at this position: [0, 7, -3, -2]
Prices around this position:
Position 1511: price 0
Position 1512: price 0
Position 1513: price 7
Position 1514: price 4
Found sequence [0, 7, -3, 0] at position 393
Price from sequence: 4
Changes at this position: [0, 7, -3, 0]
Prices around this position:
Position 393: price 0
Position 394: price 0
Position 395: price 7
Position 396: price 4
Found sequence [0, 7, -3, 2] at position 1619
Price from sequence: 8
Changes at this position: [0, 7, -3, 2]
Prices around this position:
Position 1619: price 2
Position 1620: price 2
Position 1621: price 9
Position 1622: price 6
Found sequence [0, 7, -2, -3] at position 551
Price from sequence: 4
Changes at this position: [0, 7, -2, -3]
Prices around this position:
Position 551: price 2
Position 552: price 2
Position 553: price 9
Position 554: price 7
Found sequence [0, 7, -2, 2] at position 1255
Price from sequence: 9
Changes at this position: [0, 7, -2, 2]
Prices around this position:
Position 1255: price 2
Position 1256: price 2
Position 1257: price 9
Position 1258: price 7
Found sequence [0, 7, -2, 3] at position 1247
Price from sequence: 8
Changes at this position: [0, 7, -2, 3]
Prices around this position:
Position 1247: price 0
Position 1248: price 0
Position 1249: price 7
Position 1250: price 5
Found sequence [0, 7, -1, -4] at position 541
Price from sequence: 3
Changes at this position: [0, 7, -1, -4]
Prices around this position:
Position 541: price 1
Position 542: price 1
Position 543: price 8
Position 544: price 7
Found sequence [0, 7, -1, 0] at position 429
Price from sequence: 8
Changes at this position: [0, 7, -1, 0]
Prices around this position:
Position 429: price 2
Position 430: price 2
Position 431: price 9
Position 432: price 8
Found sequence [0, 7, 0, -9] at position 1632
Price from sequence: 0
Changes at this position: [0, 7, 0, -9]
Prices around this position:
Position 1632: price 2
Position 1633: price 2
Position 1634: price 9
Position 1635: price 9
Found sequence [0, 7, 0, -8] at position 1214
Price from sequence: 1
Changes at this position: [0, 7, 0, -8]
Prices around this position:
Position 1214: price 2
Position 1215: price 2
Position 1216: price 9
Position 1217: price 9
Found sequence [0, 7, 0, -7] at position 821
Price from sequence: 1
Changes at this position: [0, 7, 0, -7]
Prices around this position:
Position 821: price 1
Position 822: price 1
Position 823: price 8
Position 824: price 8
Found sequence [0, 7, 0, -6] at position 390
Price from sequence: 3
Changes at this position: [0, 7, 0, -6]
Prices around this position:
Position 390: price 2
Position 391: price 2
Position 392: price 9
Position 393: price 9
Found sequence [0, 7, 0, -4] at position 3
Price from sequence: 4
Changes at this position: [0, 7, 0, -4]
Prices around this position:
Position 3: price 1
Position 4: price 1
Position 5: price 8
Position 6: price 8
Found sequence [0, 7, 1, 0] at position 1370
Price from sequence: 8
Changes at this position: [0, 7, 1, 0]
Prices around this position:
Position 1370: price 0
Position 1371: price 0
Position 1372: price 7
Position 1373: price 8
Found sequence [0, 7, 2, -8] at position 1935
Price from sequence: 1
Changes at this position: [0, 7, 2, -8]
Prices around this position:
Position 1935: price 0
Position 1936: price 0
Position 1937: price 7
Position 1938: price 9
Found sequence [0, 8, -9, 0] at position 214
Price from sequence: 0
Changes at this position: [0, 8, -9, 0]
Prices around this position:
Position 214: price 1
Position 215: price 1
Position 216: price 9
Position 217: price 0
Found sequence [0, 8, -8, 1] at position 1064
Price from sequence: 2
Changes at this position: [0, 8, -8, 1]
Prices around this position:
Position 1064: price 1
Position 1065: price 1
Position 1066: price 9
Position 1067: price 1
Found sequence [0, 8, -8, 7] at position 267
Price from sequence: 7
Changes at this position: [0, 8, -8, 7]
Prices around this position:
Position 267: price 0
Position 268: price 0
Position 269: price 8
Position 270: price 0
Found sequence [0, 8, -7, 3] at position 676
Price from sequence: 5
Changes at this position: [0, 8, -7, 3]
Prices around this position:
Position 676: price 1
Position 677: price 1
Position 678: price 9
Position 679: price 2
Found sequence [0, 8, -6, -1] at position 1692
Price from sequence: 1
Changes at this position: [0, 8, -6, -1]
Prices around this position:
Position 1692: price 0
Position 1693: price 0
Position 1694: price 8
Position 1695: price 2
Found sequence [0, 8, -6, 4] at position 499
Price from sequence: 6
Changes at this position: [0, 8, -6, 4]
Prices around this position:
Position 499: price 0
Position 500: price 0
Position 501: price 8
Position 502: price 2
Found sequence [0, 8, -5, -1] at position 817
Price from sequence: 3
Changes at this position: [0, 8, -5, -1]
Prices around this position:
Position 817: price 1
Position 818: price 1
Position 819: price 9
Position 820: price 4
Found sequence [0, 8, -5, 1] at position 1129
Price from sequence: 4
Changes at this position: [0, 8, -5, 1]
Prices around this position:
Position 1129: price 0
Position 1130: price 0
Position 1131: price 8
Position 1132: price 3
Found sequence [0, 8, -5, 4] at position 206
Price from sequence: 8
Changes at this position: [0, 8, -5, 4]
Prices around this position:
Position 206: price 1
Position 207: price 1
Position 208: price 9
Position 209: price 4
Found sequence [0, 8, -4, -3] at position 1377
Price from sequence: 1
Changes at this position: [0, 8, -4, -3]
Prices around this position:
